age,job,marital,education,default,housing,loan,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,pred_subs,euribor3m,nr.employed
36,technician,married,high.school,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.961,5228.1
38,services,single,high.school,no,no,no,Campaign-2,999-Days,0,nonexistent,-1.1,94.199,-37.5,yes,0.878,4963.6
42,admin.,divorced,university.degree,no,yes,yes,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.963,5228.1
24,admin.,single,university.degree,no,yes,no,Campaign-3,999-Days,0,nonexistent,-1.8,93.075,-47.1,no,1.405,5099.1
33,admin.,single,university.degree,no,yes,yes,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.962,5228.1
34,entrepreneur,married,basic.4y,no,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.859,5191
56,blue-collar,married,basic.4y,unknown,yes,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.855,5191
52,technician,married,university.degree,no,no,no,Campaign-1,3-Days,4,success,-1.8,93.876,-40,yes,0.677,5008.7
29,admin.,married,high.school,no,yes,no,Campaign-1,999-Days,1,failure,-1.8,92.893,-46.2,no,1.299,5099.1
54,technician,married,professional.course,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
43,blue-collar,married,basic.9y,no,no,no,Campaign-2,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.866,5228.1
60,retired,married,high.school,no,no,no,Campaign-3,6-Days,1,success,-1.8,93.876,-40,yes,0.699,5008.7
49,admin.,divorced,high.school,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.958,5228.1
51,admin.,divorced,university.degree,unknown,no,no,Campaign-2,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.963,5228.1
34,admin.,married,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.299,5099.1
32,admin.,married,basic.9y,no,no,no,Campaign-2,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
31,services,single,basic.9y,no,unknown,unknown,Campaign-1,999-Days,3,failure,-1.8,93.876,-40,no,0.695,5008.7
54,retired,divorced,university.degree,no,no,no,Campaign-1,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.021,5195.8
31,admin.,single,high.school,unknown,no,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
35,services,married,high.school,no,yes,no,Campaign-4,999-Days,1,failure,-1.8,92.893,-46.2,no,1.313,5099.1
44,services,married,basic.9y,no,yes,no,Campaign-4,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.864,5191
63,retired,married,professional.course,no,no,no,Campaign-4,999-Days,0,nonexistent,-3,92.713,-33,no,0.706,5023.5
28,technician,married,university.degree,no,yes,yes,Campaign-3,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.266,5099.1
56,management,married,basic.4y,unknown,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.961,5228.1
31,services,married,high.school,no,yes,no,Campaign-2,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.244,5099.1
33,management,married,university.degree,no,no,no,Campaign-3,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
25,admin.,single,university.degree,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.957,5228.1
44,admin.,divorced,university.degree,no,yes,yes,Campaign-1,999-Days,0,nonexistent,-2.9,92.963,-40.8,no,1.262,5076.2
54,technician,married,university.degree,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.964,5228.1
32,housemaid,married,basic.6y,unknown,no,no,Campaign-1,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.866,5228.1
54,housemaid,married,professional.course,no,yes,no,Campaign-4,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.961,5228.1
32,technician,married,professional.course,no,no,no,Campaign-2,999-Days,1,failure,-1.8,92.893,-46.2,no,1.313,5099.1
46,admin.,married,high.school,no,no,no,Campaign-1,999-Days,0,nonexistent,-1.8,93.075,-47.1,no,1.365,5099.1
57,retired,divorced,professional.course,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.962,5228.1
30,technician,single,professional.course,no,no,no,Campaign-1,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.076,5195.8
54,management,married,university.degree,no,yes,no,Campaign-3,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
48,self-employed,married,university.degree,no,yes,no,Campaign-2,999-Days,1,failure,-0.1,93.2,-42,no,4.153,5195.8
28,services,married,high.school,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
37,admin.,married,university.degree,no,yes,no,Campaign-2,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.191,5195.8
40,technician,married,basic.9y,no,no,no,Campaign-1,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.12,5195.8
28,technician,married,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.327,5099.1
41,blue-collar,married,basic.9y,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.865,5228.1
27,student,single,high.school,unknown,no,no,Campaign-1,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.967,5228.1
45,admin.,married,professional.course,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
45,management,married,basic.9y,unknown,yes,no,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.299,5099.1
43,blue-collar,married,basic.6y,no,yes,no,Campaign-4,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.961,5228.1
35,housemaid,married,basic.4y,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.965,5228.1
36,blue-collar,single,basic.4y,no,yes,no,Campaign-1,999-Days,1,failure,-1.8,92.893,-46.2,no,1.266,5099.1
47,blue-collar,married,basic.6y,unknown,yes,no,Campaign-2,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.299,5099.1
57,admin.,married,university.degree,no,no,yes,Campaign-3,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
27,self-employed,married,university.degree,no,no,no,Campaign-3,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.963,5228.1
64,retired,married,unknown,no,no,no,Campaign-4,999-Days,0,nonexistent,-2.9,92.201,-31.4,yes,0.849,5076.2
29,management,single,university.degree,no,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.855,5191
45,management,married,university.degree,unknown,no,no,Campaign-2,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.957,5228.1
26,blue-collar,single,high.school,unknown,no,no,Campaign-2,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.299,5099.1
54,services,married,high.school,no,yes,no,Campaign-5,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.864,5228.1
29,admin.,single,basic.9y,unknown,yes,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.858,5191
39,admin.,married,high.school,no,no,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.859,5191
46,blue-collar,married,basic.4y,unknown,no,yes,Campaign-1,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.961,5228.1
44,technician,married,professional.course,unknown,no,yes,Campaign-4,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.855,5191
36,blue-collar,married,basic.9y,no,yes,no,Campaign-1,999-Days,2,failure,-3.4,92.649,-30.1,no,0.715,5017.5
59,admin.,married,high.school,no,yes,no,Campaign-2,2-Days,1,success,-2.9,92.201,-31.4,yes,0.884,5076.2
56,technician,married,university.degree,no,no,yes,Campaign-1,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.865,5228.1
33,unemployed,married,high.school,unknown,yes,no,Campaign-9,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.963,5228.1
51,technician,divorced,professional.course,no,no,yes,Campaign-3,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.966,5228.1
59,blue-collar,married,basic.4y,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.963,5228.1
31,services,married,basic.9y,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,yes,4.962,5228.1
46,technician,married,professional.course,unknown,no,no,Campaign-2,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.963,5228.1
21,blue-collar,married,basic.9y,no,no,yes,Campaign-6,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.963,5228.1
33,technician,single,professional.course,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.967,5228.1
46,entrepreneur,single,university.degree,no,no,no,Campaign-3,999-Days,1,failure,-1.8,93.075,-47.1,no,1.405,5099.1
24,blue-collar,single,unknown,no,no,no,Campaign-17,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.961,5228.1
35,technician,married,university.degree,no,no,yes,Campaign-2,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.966,5228.1
32,self-employed,single,university.degree,no,yes,no,Campaign-4,999-Days,1,failure,-3,92.713,-33,yes,0.706,5023.5
35,services,married,high.school,no,yes,no,Campaign-1,999-Days,0,nonexistent,-1.8,93.075,-47.1,no,1.405,5099.1
32,self-employed,single,university.degree,no,yes,no,Campaign-3,999-Days,1,failure,-1.8,92.893,-46.2,no,1.299,5099.1
34,technician,married,professional.course,no,yes,no,Campaign-5,999-Days,0,nonexistent,-1.1,94.199,-37.5,no,0.879,4963.6
47,blue-collar,married,basic.6y,unknown,yes,no,Campaign-4,999-Days,1,failure,-1.8,92.893,-46.2,no,1.299,5099.1
60,retired,divorced,high.school,no,no,no,Campaign-2,999-Days,2,failure,-3.4,92.379,-29.8,no,0.768,5017.5
43,services,divorced,high.school,no,no,no,Campaign-3,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
58,technician,married,basic.4y,no,yes,no,Campaign-1,999-Days,0,nonexistent,-3.4,92.431,-26.9,no,0.74,5017.5
31,admin.,single,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.076,5195.8
38,blue-collar,single,basic.4y,no,no,no,Campaign-2,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.266,5099.1
35,management,married,university.degree,no,no,no,Campaign-1,999-Days,1,failure,-1.8,92.893,-46.2,no,1.327,5099.1
34,services,married,basic.9y,unknown,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.96,5228.1
31,admin.,single,high.school,no,no,no,Campaign-4,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
30,self-employed,married,professional.course,no,yes,no,Campaign-2,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.076,5195.8
49,management,divorced,high.school,unknown,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
41,services,married,high.school,no,yes,no,Campaign-4,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
53,blue-collar,married,basic.4y,no,yes,no,Campaign-1,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.021,5195.8
45,housemaid,married,basic.4y,unknown,yes,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.856,5191
58,retired,married,basic.4y,no,yes,no,Campaign-4,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.864,5228.1
46,technician,married,basic.9y,unknown,no,no,Campaign-3,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.864,5191
56,services,divorced,high.school,unknown,yes,no,Campaign-2,999-Days,0,nonexistent,-1.8,93.075,-47.1,no,1.41,5099.1
28,self-employed,single,university.degree,no,yes,no,Campaign-2,999-Days,0,nonexistent,-1.8,92.843,-50,no,1.64,5099.1
38,blue-collar,married,basic.9y,no,no,yes,Campaign-1,999-Days,1,failure,-1.8,92.893,-46.2,no,1.299,5099.1
32,technician,single,professional.course,no,yes,no,Campaign-2,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.334,5099.1
36,admin.,married,university.degree,no,no,no,Campaign-1,3-Days,1,success,-2.9,92.963,-40.8,yes,1.266,5076.2
27,blue-collar,married,basic.9y,no,yes,yes,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
46,management,married,basic.9y,no,yes,no,Campaign-1,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.021,5195.8
40,admin.,married,university.degree,no,no,no,Campaign-1,999-Days,0,nonexistent,-1.8,93.075,-47.1,yes,1.365,5099.1
31,technician,married,professional.course,no,yes,no,Campaign-1,999-Days,0,nonexistent,-1.7,94.055,-39.8,yes,0.723,4991.6
45,admin.,married,university.degree,no,yes,yes,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.25,5099.1
49,self-employed,married,high.school,no,no,no,Campaign-3,999-Days,0,nonexistent,-1.8,92.893,-46.2,yes,1.25,5099.1
52,self-employed,married,university.degree,no,no,no,Campaign-3,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
53,admin.,divorced,high.school,no,yes,no,Campaign-1,999-Days,1,failure,-2.9,92.963,-40.8,no,1.266,5076.2
26,services,single,high.school,no,unknown,unknown,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.963,5228.1
48,services,single,high.school,no,yes,no,Campaign-2,999-Days,1,failure,-1.8,93.075,-47.1,no,1.405,5099.1
32,technician,married,professional.course,no,no,no,Campaign-2,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.866,5228.1
34,blue-collar,single,basic.9y,no,no,no,Campaign-1,999-Days,1,failure,-0.1,93.2,-42,no,4.12,5195.8
35,technician,married,professional.course,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.961,5228.1
38,student,single,university.degree,no,no,no,Campaign-4,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.86,5191
53,technician,single,professional.course,no,yes,no,Campaign-3,999-Days,0,nonexistent,-0.1,93.2,-42,yes,4.12,5195.8
44,technician,divorced,professional.course,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.958,5228.1
53,admin.,divorced,high.school,no,yes,no,Campaign-2,3-Days,1,success,-2.9,92.201,-31.4,no,0.838,5076.2
39,management,single,basic.9y,no,yes,no,Campaign-1,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.191,5195.8
38,entrepreneur,married,basic.9y,no,no,no,Campaign-3,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.076,5195.8
33,services,married,high.school,no,yes,no,Campaign-2,12-Days,2,success,-1.7,94.055,-39.8,yes,0.767,4991.6
37,technician,married,high.school,unknown,yes,no,Campaign-2,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.966,5228.1
29,technician,single,university.degree,no,yes,yes,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.967,5228.1
33,unemployed,single,university.degree,no,no,no,Campaign-2,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.962,5228.1
33,admin.,single,university.degree,no,no,no,Campaign-2,999-Days,1,failure,-1.8,92.843,-50,yes,1.614,5099.1
28,admin.,single,university.degree,no,no,no,Campaign-2,999-Days,0,nonexistent,-3.4,92.431,-26.9,no,0.739,5017.5
26,blue-collar,single,high.school,no,no,yes,Campaign-8,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.963,5228.1
35,admin.,single,university.degree,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.965,5228.1
46,admin.,married,university.degree,no,yes,no,Campaign-7,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.967,5228.1
43,services,married,high.school,unknown,yes,no,Campaign-6,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.864,5191
45,admin.,single,university.degree,no,no,no,Campaign-1,3-Days,1,success,-1.8,92.893,-46.2,yes,1.259,5099.1
50,technician,married,high.school,no,no,no,Campaign-5,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.856,5191
42,blue-collar,married,basic.4y,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.96,5228.1
28,student,single,professional.course,no,no,no,Campaign-2,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.959,5228.1
36,admin.,divorced,high.school,no,no,yes,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.964,5228.1
28,blue-collar,married,basic.4y,no,no,no,Campaign-2,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.961,5228.1
49,housemaid,married,basic.4y,unknown,no,yes,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,yes,4.858,5191
25,blue-collar,married,high.school,no,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
43,management,married,unknown,no,no,yes,Campaign-2,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.96,5228.1
36,housemaid,married,basic.6y,no,yes,no,Campaign-16,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.864,5191
34,technician,divorced,unknown,no,yes,no,Campaign-6,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.968,5228.1
34,admin.,married,university.degree,no,no,no,Campaign-2,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
56,management,divorced,university.degree,no,no,no,Campaign-4,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.865,5228.1
34,management,married,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.12,5195.8
28,blue-collar,married,basic.6y,unknown,yes,no,Campaign-5,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.96,5228.1
52,technician,married,university.degree,unknown,no,no,Campaign-3,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.959,5228.1
38,admin.,married,high.school,no,unknown,unknown,Campaign-1,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.076,5195.8
32,admin.,single,university.degree,no,no,no,Campaign-7,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.25,5099.1
55,admin.,married,university.degree,unknown,no,no,Campaign-6,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.964,5228.1
33,technician,married,professional.course,no,no,no,Campaign-2,999-Days,0,nonexistent,-2.9,92.963,-40.8,no,1.262,5076.2
33,blue-collar,divorced,basic.6y,unknown,yes,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.855,5191
48,blue-collar,married,basic.4y,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.959,5228.1
36,management,married,university.degree,no,yes,yes,Campaign-2,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
33,admin.,married,basic.9y,no,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
40,blue-collar,married,basic.9y,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.959,5228.1
29,management,married,university.degree,no,no,no,Campaign-4,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.021,5195.8
55,management,married,university.degree,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.964,5228.1
53,admin.,married,professional.course,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
28,blue-collar,single,basic.9y,no,no,no,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.266,5099.1
30,blue-collar,single,basic.4y,unknown,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.864,5191
38,technician,married,university.degree,no,yes,yes,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.963,5228.1
32,admin.,single,university.degree,no,no,no,Campaign-2,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
55,technician,married,professional.course,no,no,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
40,technician,single,high.school,no,no,no,Campaign-4,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.856,5191
33,services,married,high.school,no,yes,yes,Campaign-1,999-Days,1,failure,-0.1,93.2,-42,no,4.12,5195.8
33,admin.,married,university.degree,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.957,5228.1
48,blue-collar,married,basic.4y,no,yes,no,Campaign-2,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.334,5099.1
57,services,married,high.school,no,yes,no,Campaign-2,999-Days,1,failure,-1.8,93.075,-47.1,no,1.405,5099.1
46,services,married,university.degree,no,no,no,Campaign-3,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.966,5228.1
52,technician,married,professional.course,no,yes,no,Campaign-1,3-Days,1,success,-3.4,92.649,-30.1,yes,0.714,5017.5
32,services,single,high.school,no,yes,yes,Campaign-1,4-Days,2,success,-2.9,92.201,-31.4,yes,0.884,5076.2
27,admin.,single,university.degree,no,no,no,Campaign-2,999-Days,0,nonexistent,-2.9,92.963,-40.8,no,1.268,5076.2
41,admin.,married,university.degree,no,no,no,Campaign-1,999-Days,0,nonexistent,-1.8,93.075,-47.1,yes,1.453,5099.1
38,technician,divorced,professional.course,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.966,5228.1
31,admin.,single,university.degree,no,yes,no,Campaign-3,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.866,5228.1
33,admin.,single,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.327,5099.1
27,services,married,professional.course,no,no,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
43,blue-collar,married,basic.9y,no,yes,no,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.327,5099.1
36,admin.,married,high.school,no,no,no,Campaign-2,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.963,5228.1
38,technician,married,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.334,5099.1
50,entrepreneur,married,basic.9y,no,no,no,Campaign-1,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.153,5195.8
54,technician,married,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.856,5191
72,retired,divorced,basic.4y,no,no,no,Campaign-1,999-Days,0,nonexistent,-2.9,92.201,-31.4,no,0.861,5076.2
48,admin.,divorced,basic.4y,no,yes,no,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.299,5099.1
54,entrepreneur,married,university.degree,unknown,no,no,Campaign-17,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.96,5228.1
31,management,married,university.degree,no,no,yes,Campaign-2,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.963,5228.1
50,self-employed,married,basic.9y,no,yes,yes,Campaign-6,3-Days,1,success,-1.8,92.893,-46.2,yes,1.354,5099.1
40,blue-collar,married,basic.9y,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.865,5228.1
29,services,single,high.school,no,yes,no,Campaign-2,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.021,5195.8
68,retired,married,basic.4y,no,no,no,Campaign-1,999-Days,1,failure,-3.4,92.379,-29.8,no,0.788,5017.5
47,admin.,single,university.degree,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.961,5228.1
30,services,single,high.school,no,no,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.855,5191
34,admin.,married,university.degree,no,no,no,Campaign-2,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.957,5228.1
52,technician,married,high.school,unknown,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.858,5191
30,admin.,married,university.degree,unknown,yes,no,Campaign-1,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.076,5195.8
37,admin.,single,university.degree,no,no,no,Campaign-2,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.966,5228.1
32,admin.,married,university.degree,no,yes,yes,Campaign-1,999-Days,0,nonexistent,-2.9,92.963,-40.8,yes,1.262,5076.2
43,blue-collar,married,basic.6y,no,no,no,Campaign-5,999-Days,1,failure,-1.8,92.893,-46.2,no,1.313,5099.1
31,admin.,married,high.school,no,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
29,technician,single,unknown,no,yes,yes,Campaign-3,999-Days,0,nonexistent,-2.9,92.469,-33.6,no,0.996,5076.2
34,admin.,single,high.school,no,yes,no,Campaign-16,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.967,5228.1
47,self-employed,married,university.degree,no,yes,no,Campaign-7,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.965,5228.1
38,technician,divorced,professional.course,no,no,no,Campaign-8,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.962,5228.1
42,technician,married,professional.course,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
33,services,married,professional.course,no,yes,yes,Campaign-4,999-Days,0,nonexistent,1.4,93.918,-42.7,yes,4.968,5228.1
55,management,single,basic.4y,no,yes,no,Campaign-4,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.962,5228.1
46,services,married,high.school,no,no,no,Campaign-4,999-Days,0,nonexistent,-1.8,93.075,-47.1,no,1.405,5099.1
50,blue-collar,married,basic.4y,unknown,yes,no,Campaign-5,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
34,blue-collar,married,basic.6y,no,yes,yes,Campaign-1,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.961,5228.1
34,blue-collar,married,basic.9y,no,no,no,Campaign-3,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.344,5099.1
26,blue-collar,single,high.school,no,no,no,Campaign-1,999-Days,0,nonexistent,-3.4,92.649,-30.1,no,0.714,5017.5
34,blue-collar,married,basic.4y,no,no,no,Campaign-4,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
30,technician,divorced,high.school,no,yes,yes,Campaign-2,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.961,5228.1
27,technician,single,professional.course,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.958,5228.1
38,technician,married,professional.course,no,yes,no,Campaign-3,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.963,5228.1
45,technician,married,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
50,management,married,university.degree,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.856,5191
31,housemaid,married,basic.4y,no,no,no,Campaign-5,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.966,5228.1
29,admin.,single,university.degree,no,yes,no,Campaign-6,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.957,5228.1
41,blue-collar,married,basic.6y,unknown,yes,no,Campaign-6,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.859,5191
45,technician,married,university.degree,unknown,yes,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.856,5191
32,management,divorced,university.degree,no,yes,yes,Campaign-2,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.344,5099.1
